data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-8315,train-8315,user,How much are you planning to buy?,neutral,neutral
train,dailydialog-train-8315,train-8315,system,"Well, it's not how much, but what I'm going to buy that matters. I'm going ski shopping!",happiness,positive
train,dailydialog-train-8315,train-8315,user,Cool! Can I come?,happiness,positive
train,dailydialog-train-8315,train-8315,system,No. The front seat folds down all the way so there's just enough space for the skis ...,neutral,neutral
train,dailydialog-train-8315,train-8315,user,But not enough space for me?,neutral,neutral
train,dailydialog-train-8315,train-8315,system,Not unless you lose about 100 pounds ...,neutral,neutral
train,dailydialog-train-8315,train-8315,user,Billy ...,sadness,negative
train,dailydialog-train-8316,train-8316,user,"Excuse me. May I have a bus map, please?",neutral,neutral
train,dailydialog-train-8316,train-8316,system,You mean one for the city?,neutral,neutral
train,dailydialog-train-8316,train-8316,user,"Yes, within New York.",neutral,neutral
train,dailydialog-train-8316,train-8316,system,"I'm afraid we don't have any. If I were you, I'd try one of the newspaper stands.",neutral,neutral
train,dailydialog-train-8316,train-8316,user,Thank you.,happiness,positive
train,dailydialog-train-8317,train-8317,user,"But you should be considerate to the kids, it's their nature to play.",neutral,neutral
train,dailydialog-train-8317,train-8317,system,What I cannot put up with is that they may even give me a back talk.,neutral,neutral
train,dailydialog-train-8317,train-8317,user,"Of course, it's not polite of them, but sometimes you should put things the other way round and try to understand them.",neutral,neutral
train,dailydialog-train-8318,train-8318,user,"Excuse me, Mr. Graham? I have something I need to discuss with you.",neutral,neutral
train,dailydialog-train-8318,train-8318,system,"I'm in a bit of a hurry, Louise. Can it wait?",neutral,neutral
train,dailydialog-train-8318,train-8318,user,I would really appreciate it if we could talk for a few minutes now. It's about the overtime you'Ve asked me to put in.,neutral,neutral
train,dailydialog-train-8318,train-8318,system,All right. Why don't you have a seat? What's the problem?,neutral,neutral
train,dailydialog-train-8319,train-8319,user,Watch out!,neutral,neutral
train,dailydialog-train-8319,train-8319,system,Wow! That car almost hit me.,neutral,neutral
train,dailydialog-train-8320,train-8320,user,Here is the final draft of our contract. I'm glad that we have reached an agreement on almost every term in our trade.,happiness,positive
train,dailydialog-train-8320,train-8320,system,"Yes, it seems to me we have come quite a long way. However, let me take a close look at the final draft.",neutral,neutral
train,dailydialog-train-8320,train-8320,user,Do you have some points to bring up?,neutral,neutral
train,dailydialog-train-8320,train-8320,system,"Well, everything we've discussed seems to be here.",neutral,neutral
train,dailydialog-train-8320,train-8320,user,"Yes, including a description of the shirts you want to purchase this time, the total amount of your order, the price for each piece, mode of payment, packaging, shipping time, insurance and compensation, claim and arbitration, and rights and duties for both sides. Are all the terms here satisfactory?",neutral,neutral
train,dailydialog-train-8320,train-8320,system,I'll need a few minutes to check over my notes again on every detail. What about the quality standard?,neutral,neutral
train,dailydialog-train-8320,train-8320,user,It is said that the sample 25 is the standard for others. It's complete. So would you like to sign the contract right now?,neutral,neutral
train,dailydialog-train-8321,train-8321,user,"In order to extend our export business to your country, we wish to enter into direct business relations with you.",happiness,positive
train,dailydialog-train-8321,train-8321,system,It's our pleasure.,happiness,positive
train,dailydialog-train-8321,train-8321,user,Our hope is to establish mutual beneficial trading relations between us.,neutral,neutral
train,dailydialog-train-8322,train-8322,user,I can't stand the stupid guy any longer. It's unbelievable.,anger,negative
train,dailydialog-train-8322,train-8322,system,"Oh, my dear lady, take it easy. You should forgive a green hand like him.",neutral,neutral
train,dailydialog-train-8322,train-8322,user,He does everything so mindlessly that he is going to drive me crazy.,anger,negative
train,dailydialog-train-8322,train-8322,system,I suggest you talk with him and teach him how to deal with the problems.,neutral,neutral
train,dailydialog-train-8322,train-8322,user,"I've told him how to do that several times, but he's never listened to me.",anger,negative
train,dailydialog-train-8322,train-8322,system,"Maybe you should communicate with him just like a friend, not a boss.",neutral,neutral
train,dailydialog-train-8322,train-8322,user,"Oh, I always have difficulty in getting along with the staff.",sadness,negative
train,dailydialog-train-8322,train-8322,system,Just take them for your good friends and have a talk with them as we do. Make sure you won't lose your temper!,neutral,neutral
train,dailydialog-train-8322,train-8322,user,"Oh, so bad. I'm afraid I'll change the image of myself.",neutral,neutral
train,dailydialog-train-8322,train-8322,system,"No, it's unnecessary. Just respect the staff and their own opinions.",neutral,neutral
train,dailydialog-train-8322,train-8322,user,"But sometimes they offer some useless proposals, it's awfully useless.",neutral,neutral
train,dailydialog-train-8322,train-8322,system,"Oh, no one is perfect.",neutral,neutral
train,dailydialog-train-8322,train-8322,user,That's right. I should speak to them in a polite way.,neutral,neutral
train,dailydialog-train-8322,train-8322,system,We have the equal partnership in team.,neutral,neutral
train,dailydialog-train-8322,train-8322,user,Thanks very much and you're very eloquent.,happiness,positive
train,dailydialog-train-8322,train-8322,system,Thanks for saying that.,happiness,positive
train,dailydialog-train-8323,train-8323,user,Hello. What can I do for you today?,neutral,neutral
train,dailydialog-train-8323,train-8323,system,I've got some documents here that go with the L / C our company opened 10 days ago. I think there is something wrong.,neutral,neutral
train,dailydialog-train-8323,train-8323,user,Really? Have you checked everything carefully?,surprise,positive
train,dailydialog-train-8323,train-8323,system,"Very carefully, that's when I found the problem.",neutral,neutral
train,dailydialog-train-8323,train-8323,user,"Ah, I see. The goods description is totally different from what you are expecting, right?",neutral,neutral
train,dailydialog-train-8323,train-8323,system,"Yep, you've got it! What should we do?",neutral,neutral
train,dailydialog-train-8323,train-8323,user,"Usually, if the problem is insignificant I advise the customer to go ahead; it's normally a translation problem or something like that. But this does seem a little more serious. I suggest you get back on to them right now and ask them about it. Hopefully you can sort it out over the phone.",neutral,neutral
train,dailydialog-train-8323,train-8323,system,That's a great idea; thanks for your help.,happiness,positive
train,dailydialog-train-8324,train-8324,user,How much is this?,neutral,neutral
train,dailydialog-train-8324,train-8324,system,You mean the large one or the small one?,neutral,neutral
train,dailydialog-train-8324,train-8324,user,The large one.,neutral,neutral
train,dailydialog-train-8324,train-8324,system,They're on special this week. They've been reduced to five dollars.,neutral,neutral
train,dailydialog-train-8324,train-8324,user,Is this the only kind you have?,neutral,neutral
train,dailydialog-train-8324,train-8324,system,No. We have some that are different in style but not in color. They're over there. Do you see the sign?,neutral,neutral
train,dailydialog-train-8324,train-8324,user,"Oh, yes. I think I'll look at those over there before I decide.",neutral,neutral
train,dailydialog-train-8324,train-8324,system,Very well. Just take your time.,happiness,positive
train,dailydialog-train-8325,train-8325,user,you're finally here! What took so long?,neutral,neutral
train,dailydialog-train-8325,train-8325,system,I got stuck in traffic again. There was a terrible traffic jam near the Carrefour intersection.,neutral,neutral
train,dailydialog-train-8325,train-8325,user,it's always rather congested down there during rush hour. Maybe you should try to find a different route to get home.,neutral,neutral
train,dailydialog-train-8325,train-8325,system,"I don't think it can be avoided, to be honest.",neutral,neutral
train,dailydialog-train-8325,train-8325,user,perhaps it would be better if you started taking public transport system to work.,neutral,neutral
train,dailydialog-train-8325,train-8325,system,I think it's something that I'll have to consider. The public transport system is pretty good.,neutral,neutral
train,dailydialog-train-8325,train-8325,user,"it would be better for the environment, too.",neutral,neutral
train,dailydialog-train-8325,train-8325,system,I know. I feel bad about how much my car is adding to the pollution problem in this city.,sadness,negative
train,dailydialog-train-8325,train-8325,user,taking the subway would be a lot less stressful than driving as well.,neutral,neutral
train,dailydialog-train-8325,train-8325,system,the only problem is that I'm going to really miss having the freedom that you have with a car.,neutral,neutral
train,dailydialog-train-8325,train-8325,user,"well, when it's nicer outside, you can start biking to work. That will give you just as much freedom as your car usually provides.",happiness,positive
train,dailydialog-train-8325,train-8325,system,that's true. I could certainly use the exercise!,happiness,positive
train,dailydialog-train-8325,train-8325,user,"so, are you going to quit driving to work then?",neutral,neutral
train,dailydialog-train-8325,train-8325,system,"yes, it's not good for me or for the environment.",neutral,neutral
train,dailydialog-train-8326,train-8326,user,May I show you to your room?,neutral,neutral
train,dailydialog-train-8326,train-8326,system,Ok.,neutral,neutral
train,dailydialog-train-8326,train-8326,user,"Here, let me help you with your bags.",neutral,neutral
train,dailydialog-train-8326,train-8326,system,Thanks.,happiness,positive
train,dailydialog-train-8327,train-8327,user,Good morning. Venus Real Estate Agency.,neutral,neutral
train,dailydialog-train-8327,train-8327,system,Good morning. I'm calling to ask if you have a vacant apartment.,neutral,neutral
train,dailydialog-train-8327,train-8327,user,Do you have any particular type of apartment in mind?,neutral,neutral
train,dailydialog-train-8327,train-8327,system,I prefer a one-bedroom apartment.,neutral,neutral
train,dailydialog-train-8327,train-8327,user,Are you renting it alone or with company?,neutral,neutral
train,dailydialog-train-8327,train-8327,system,I'll share it with one of my friends. What's in a one-bedroom apartment?,neutral,neutral
train,dailydialog-train-8327,train-8327,user,"A one-bedroom apartment has one bedroom, a living room, a kitchen and a bathroom.",neutral,neutral
train,dailydialog-train-8327,train-8327,system,Is there any furniture?,neutral,neutral
train,dailydialog-train-8327,train-8327,user,"No, but a fridge and a stove.",neutral,neutral
train,dailydialog-train-8327,train-8327,system,It sounds wonderful. Do I have to sign a lease? How much should I pay?,happiness,positive
train,dailydialog-train-8327,train-8327,user,"Yes, it's a one-year lease. And $200 a week with one month refundable deposit.",neutral,neutral
train,dailydialog-train-8327,train-8327,system,When can I come over?,neutral,neutral
train,dailydialog-train-8327,train-8327,user,Would Friday morning be alright?,neutral,neutral
train,dailydialog-train-8327,train-8327,system,OK. Good-bye.,happiness,positive
train,dailydialog-train-8327,train-8327,user,Good-bye.,happiness,positive
train,dailydialog-train-8328,train-8328,user,Operator.,neutral,neutral
train,dailydialog-train-8328,train-8328,system,I wonder if you can help me.,neutral,neutral
train,dailydialog-train-8328,train-8328,user,I'll be happy to try.,neutral,neutral
train,dailydialog-train-8328,train-8328,system,Please wake me up at seven tomorrow morning.,neutral,neutral
train,dailydialog-train-8328,train-8328,user,"May I have your name and room number, please?",neutral,neutral
train,dailydialog-train-8328,train-8328,system,Mr. Lee in Room 1234.,neutral,neutral
train,dailydialog-train-8329,train-8329,user,I'd like to have steak and a beer.,neutral,neutral
train,dailydialog-train-8329,train-8329,system,"Would you like it rare, medium or well-done?",neutral,neutral
train,dailydialog-train-8329,train-8329,user,"Well-done, please.",neutral,neutral
train,dailydialog-train-8330,train-8330,user,May I have a reservation?,neutral,neutral
train,dailydialog-train-8330,train-8330,system,"Yes, of course.",neutral,neutral
train,dailydialog-train-8330,train-8330,user,I've got three guests today. We'd like a table next to the window.,neutral,neutral
train,dailydialog-train-8330,train-8330,system,"All right. Your name, please.",neutral,neutral
train,dailydialog-train-8330,train-8330,user,I'm Chen Liang.,neutral,neutral
train,dailydialog-train-8330,train-8330,system,"Chen Liang, a table for four. And when are you coming?",neutral,neutral
train,dailydialog-train-8330,train-8330,user,We may come at 6:30 p. m.,neutral,neutral
train,dailydialog-train-8330,train-8330,system,OK. We look forward to seeing you. Goodbye.,happiness,positive
train,dailydialog-train-8330,train-8330,user,Goodbye.,happiness,positive
train,dailydialog-train-8331,train-8331,user,"Henry, do you know how much we spent this month?",neutral,neutral
train,dailydialog-train-8331,train-8331,system,"No, I'm not clear.",neutral,neutral
train,dailydialog-train-8331,train-8331,user,"we've spent $1,000.",neutral,neutral
train,dailydialog-train-8331,train-8331,system,Don't make a fuss. The price is rising,neutral,neutral
train,dailydialog-train-8332,train-8332,user,What kind of qualities should a secretary have?,neutral,neutral
train,dailydialog-train-8332,train-8332,system,"First, she needs to be hard-working. Second, she has to be able to do a lot ot things on her own initiative.",neutral,neutral
train,dailydialog-train-8332,train-8332,user,"I am diligent and hard-working. Besides, I am good at both English and Italian.",neutral,neutral
train,dailydialog-train-8332,train-8332,system,Great. We will give you a chance to have an interview in our company.,neutral,neutral
train,dailydialog-train-8333,train-8333,user,When will we leave here?,neutral,neutral
train,dailydialog-train-8333,train-8333,system,I can't give you a definite answer. Let's play it by ear.,neutral,neutral
train,dailydialog-train-8334,train-8334,user,"Thank you for bringing me here Hong, this place looks great!",happiness,positive
train,dailydialog-train-8334,train-8334,system,You're welcome. Would you like some cold dishes?,neutral,neutral
train,dailydialog-train-8334,train-8334,user,Let me see. How about the lotus root?,neutral,neutral
train,dailydialog-train-8334,train-8334,system,"Ok, and anything to drink? Maybe some jasmine tea?",neutral,neutral
train,dailydialog-train-8334,train-8334,user,"Oh, yes that would be nice.",happiness,positive
train,dailydialog-train-8334,train-8334,system,And for your main course? I can recommend the sizzling beef.,neutral,neutral
train,dailydialog-train-8334,train-8334,user,"Actually, I'm vegetarian so I'd like to have the bean curd.",neutral,neutral
train,dailydialog-train-8334,train-8334,system,"Oh, that's a good choice. Very healthy too.",happiness,positive
train,dailydialog-train-8335,train-8335,user,"Excuse me, you look lost. Can I help you?",neutral,neutral
train,dailydialog-train-8335,train-8335,system,"Oh, Thank you. I'm looking for the train station.",happiness,positive
train,dailydialog-train-8335,train-8335,user,Right. Let me see. You go straight down here and turn right.,neutral,neutral
train,dailydialog-train-8335,train-8335,system,"Right? OK, got it.",neutral,neutral
train,dailydialog-train-8335,train-8335,user,Then take the next left then the next right. Are you with me?,neutral,neutral
train,dailydialog-train-8335,train-8335,system,Next left then right? OK.,neutral,neutral
train,dailydialog-train-8336,train-8336,user,Have you had any experience with sales work?,neutral,neutral
train,dailydialog-train-8336,train-8336,system,"Yes, I have. In fact, I had worked for a foreign trade company for nearly two years, where I established business ties with several firms.",neutral,neutral
train,dailydialog-train-8336,train-8336,user,What exactly did you do at that company?,neutral,neutral
train,dailydialog-train-8336,train-8336,system,"Visit customers, dispatch consignments and things like that.",neutral,neutral
train,dailydialog-train-8336,train-8336,user,Did you like your work?,neutral,neutral
train,dailydialog-train-8336,train-8336,system,"Yes, I did.",neutral,neutral
train,dailydialog-train-8336,train-8336,user,But when and why did you leave the company?,neutral,neutral
train,dailydialog-train-8336,train-8336,system,"I left it two months ago. I didn't think I could learn much there, and there were not many opportunities for self-development.",neutral,neutral
train,dailydialog-train-8336,train-8336,user,I see. Why did you choose our company?,neutral,neutral
train,dailydialog-train-8336,train-8336,system,"I've been informed that there are many opportunities to develop myself in your company. Besides, I grew up in a city in the Northeast. I have lots of acquaintances in the region, which might help to push sales.",neutral,neutral
train,dailydialog-train-8337,train-8337,user,"Aunt Cindy, do you shop online often?",neutral,neutral
train,dailydialog-train-8337,train-8337,system,Yes. It's very convenient and the price is even lower.,neutral,neutral
train,dailydialog-train-8337,train-8337,user,"Last week, I tried to buy some books online, but I didn't know how to pay for them?",neutral,neutral
train,dailydialog-train-8337,train-8337,system,"You should open an account at the online bank first. After that, you can buy anything online.",neutral,neutral
train,dailydialog-train-8337,train-8337,user,Are there many things online?,neutral,neutral
train,dailydialog-train-8337,train-8337,system,Sure. You can find everything all over the world. Let's check it out online!,neutral,neutral
train,dailydialog-train-8337,train-8337,user,"Oh, what's this? Second-hand cellphone store?",neutral,neutral
train,dailydialog-train-8337,train-8337,system,"Yeah, this one is very famous with a good credit among on-line customers. It's like an open free market. If you want to change your cellphone for a new one, you can sell the old one here.",neutral,neutral
train,dailydialog-train-8337,train-8337,user,Really? How to do that?,surprise,positive
train,dailydialog-train-8337,train-8337,system,"Take some pictures of the thing you want to sell, then upload it onto line with a brief description about it and leave your connecting number. Then your stuff will be sold by auction.",neutral,neutral
train,dailydialog-train-8337,train-8337,user,"That's amazing. I'd love to try it later. Oh, an on-line virtual supermarket?",happiness,positive
train,dailydialog-train-8337,train-8337,system,Let's click to check it out.,neutral,neutral
train,dailydialog-train-8337,train-8337,user,"Oh, I got it. It simulates the real supermarket, which makes it feel so real. Mom will love it. She loves shopping in supermarkets.",happiness,positive
train,dailydialog-train-8337,train-8337,system,No doubt about it. Shopping online will get more and more popular. It's a real revolution about people's consuming habits.,neutral,neutral
train,dailydialog-train-8337,train-8337,user,Are there any disadvantages about it?,neutral,neutral
train,dailydialog-train-8337,train-8337,system,It takes some time for the stuff you buy online to arrive. But I think this problem will be solved soon.,neutral,neutral
train,dailydialog-train-8338,train-8338,user,Are you ready to move?,neutral,neutral
train,dailydialog-train-8338,train-8338,system,Definitely. I Ve got the hell out of the company. Anything new?,neutral,neutral
train,dailydialog-train-8338,train-8338,user,"Yes, but there is a chance that might be suitable for you.",neutral,neutral
train,dailydialog-train-8338,train-8338,system,Really? Are you willing to recommend me for the position?,surprise,positive
train,dailydialog-train-8338,train-8338,user,"I can't say, but let me make a call and see if I can help.",neutral,neutral
train,dailydialog-train-8338,train-8338,system,"I appreciate the effort, sir.",happiness,positive
train,dailydialog-train-8339,train-8339,user,This apartment is wonderful.,happiness,positive
train,dailydialog-train-8339,train-8339,system,I'm glad you like it.,happiness,positive
train,dailydialog-train-8339,train-8339,user,How much would I have to pay for rent?,neutral,neutral
train,dailydialog-train-8339,train-8339,system,The rent is $1050 each month.,neutral,neutral
train,dailydialog-train-8339,train-8339,user,That's way too much money.,neutral,neutral
train,dailydialog-train-8339,train-8339,system,It isn't too much.,neutral,neutral
train,dailydialog-train-8339,train-8339,user,How about if I pay $850?,neutral,neutral
train,dailydialog-train-8339,train-8339,system,I can't take that.,neutral,neutral
train,dailydialog-train-8339,train-8339,user,I can't go any higher than $850.,neutral,neutral
train,dailydialog-train-8339,train-8339,system,I honestly don't know what else to tell you.,neutral,neutral
train,dailydialog-train-8339,train-8339,user,You can't go any lower than that?,neutral,neutral
train,dailydialog-train-8339,train-8339,system,"If you can't afford $1050, then we have no deal.",neutral,neutral
train,dailydialog-train-8340,train-8340,user,Good. Now what kind of job do you want? Mr. Wilson?,neutral,neutral
train,dailydialog-train-8340,train-8340,system,I don't mind really. Perhaps a job in a shop or a factory.,neutral,neutral
train,dailydialog-train-8340,train-8340,user,"Well, I know Brown's Biscuit Factory are looking for a porter. They pay $200 a week.",neutral,neutral
train,dailydialog-train-8340,train-8340,system,That sounds all right.,neutral,neutral
train,dailydialog-train-8340,train-8340,user,Good. Now here's the address of the factory. The manager's name is ...,neutral,neutral
train,dailydialog-train-8341,train-8341,user,What do you think are the main causes of war today?,neutral,neutral
train,dailydialog-train-8341,train-8341,system,"I'd say the main reason is poverty. Countries and their people get frustrated because they have so little. If their neighbors have some resources, they try to steal them by military force.",neutral,neutral
train,dailydialog-train-8341,train-8341,user,It seems that a lot of wars nowadays are really civil wars. People from different ethnic groups in the same country sometimes fight for power in that country.,neutral,neutral
train,dailydialog-train-8341,train-8341,system,several of those civil wars have been going on for years and years. It seems they will never end.,neutral,neutral
train,dailydialog-train-8341,train-8341,user,How do you think they could be ended?,neutral,neutral
train,dailydialog-train-8341,train-8341,system,I don't think that there is any easy way. The united nations could send peacekeepers into the country. At least then the warring parties could be forced to negotiate. The thing is to find the real pro,neutral,neutral
train,dailydialog-train-8341,train-8341,user,"So, if the cause is poverty, there should be a programme to make the country richer. If the problem is resources, share them.",neutral,neutral
train,dailydialog-train-8341,train-8341,system,"It sounds easy when you say it like that. In reality, it's harder to make peace between countries.",neutral,neutral
train,dailydialog-train-8341,train-8341,user,Yes. It is. One way to stop countries fighting is to cut off their financial support. Wars are very expensive.,neutral,neutral
train,dailydialog-train-8341,train-8341,system,The problem is that many poor people might suffer.,sadness,negative
train,dailydialog-train-8342,train-8342,user,"Hello, it's nice to meet you.",neutral,neutral
train,dailydialog-train-8342,train-8342,system,I'm glad we're meeting today. Thank you.,happiness,positive
train,dailydialog-train-8342,train-8342,user,You're welcome.,happiness,positive
train,dailydialog-train-8342,train-8342,system,I would like to talk to you about your daughter.,neutral,neutral
train,dailydialog-train-8342,train-8342,user,Is there a problem?,neutral,neutral
train,dailydialog-train-8342,train-8342,system,"No, your daughter is great.",happiness,positive
train,dailydialog-train-8342,train-8342,user,That's great news.,happiness,positive
train,dailydialog-train-8342,train-8342,system,Your daughter is a wonderful student.,happiness,positive
train,dailydialog-train-8342,train-8342,user,She isn't messing up in class?,neutral,neutral
train,dailydialog-train-8342,train-8342,system,Of course not. Your daughter is smart and very well behaved.,happiness,positive
train,dailydialog-train-8342,train-8342,user,"Well, I'm so glad to hear that she's doing well.",happiness,positive
train,dailydialog-train-8342,train-8342,system,It is my pleasure to have her in my class.,happiness,positive
train,dailydialog-train-8343,train-8343,user,Can you pass me the lighter?,neutral,neutral
train,dailydialog-train-8343,train-8343,system,Here. Catch!,neutral,neutral
train,dailydialog-train-8344,train-8344,user,Look! Allen has the mike!,happiness,positive
train,dailydialog-train-8344,train-8344,system,I thought he only liked to listen?,surprise,positive
train,dailydialog-train-8344,train-8344,user,"That was before he heard Stanley sing! I guess he couldn't stand it anymore, so he decided to give it a try himself! Allen has a really good voice! He sounds like Enrique Iglesias!",happiness,positive
train,dailydialog-train-8344,train-8344,system,"And he can move, too! He dances like Ricky Martin!",happiness,positive
train,dailydialog-train-8345,train-8345,user,Do you have anything to declare?,neutral,neutral
train,dailydialog-train-8345,train-8345,system,No. I have nothing.,neutral,neutral
train,dailydialog-train-8345,train-8345,user,Are these all your personal things?,neutral,neutral
train,dailydialog-train-8345,train-8345,system,"Yes, they are.",neutral,neutral
train,dailydialog-train-8345,train-8345,user,Please open the black case.,neutral,neutral
train,dailydialog-train-8345,train-8345,system,OK.,neutral,neutral
train,dailydialog-train-8346,train-8346,user,I think this suit displays your nice finger.,neutral,neutral
train,dailydialog-train-8346,train-8346,system,Thank you. Could you change it for a purple one?,happiness,positive
train,dailydialog-train-8346,train-8346,user,No problem.,happiness,positive
train,dailydialog-train-8346,train-8346,system,Will it shrink when washed?,neutral,neutral
train,dailydialog-train-8346,train-8346,user,"Of course not, it is made of pure silk.",neutral,neutral
train,dailydialog-train-8347,train-8347,user,"Hi, boss. You have a call.",neutral,neutral
train,dailydialog-train-8347,train-8347,system,I told you to hold my calls. I'm very busy at the moment.,neutral,neutral
train,dailydialog-train-8347,train-8347,user,I know. But she said she had an important thing to tell you.,neutral,neutral
train,dailydialog-train-8347,train-8347,system,Okay. Put her through.,neutral,neutral
train,dailydialog-train-8347,train-8347,user,Thanks.,happiness,positive
train,dailydialog-train-8348,train-8348,user,I'm sorry to make you wait. What did you decide?,neutral,neutral
train,dailydialog-train-8348,train-8348,system,"Well, I wasn't planning on spending that much money today, so ...",neutral,neutral
train,dailydialog-train-8348,train-8348,user,"Trust me, it's worth it. With the``Love, Amy Card ``, you'll get a 20 percent discount on everything in the store, every time you shop!",neutral,neutral
train,dailydialog-train-8348,train-8348,system,Even if an item is on sale?,neutral,neutral
train,dailydialog-train-8348,train-8348,user,"Yes! And there are more bargains. See these pajamas? If you buy a pair now, you get this teddy bear as a gift!",neutral,neutral
train,dailydialog-train-8348,train-8348,system,Oh! It's so cute!,happiness,positive
train,dailydialog-train-8349,train-8349,user,May I borrow your typewriter?,neutral,neutral
train,dailydialog-train-8349,train-8349,system,How long would you like to keep it?,neutral,neutral
train,dailydialog-train-8349,train-8349,user,Until the end of the week.,neutral,neutral
train,dailydialog-train-8349,train-8349,system,"Yes, that'd be all right.",neutral,neutral
train,dailydialog-train-8350,train-8350,user,"So Vicky, how long have you held your present position?",neutral,neutral
train,dailydialog-train-8350,train-8350,system,"I'Ve been a secretary for two years, before that I was at university.",neutral,neutral
train,dailydialog-train-8350,train-8350,user,And how do you like working for IBM?,neutral,neutral
train,dailydialog-train-8350,train-8350,system,"It's challenging, I feel I have learned a lot.",neutral,neutral
train,dailydialog-train-8350,train-8350,user,What's strength do you bring to the job?,neutral,neutral
train,dailydialog-train-8350,train-8350,system,"I get along well with people, and I enjoy working with others.",neutral,neutral
train,dailydialog-train-8350,train-8350,user,That's good. We always need team players here.,neutral,neutral
train,dailydialog-train-8351,train-8351,user,Hello. This is Hamilton's Heating and cooling service. Can I help you?,neutral,neutral
train,dailydialog-train-8351,train-8351,system,Yes. My home freezer is not working properly.,neutral,neutral
train,dailydialog-train-8351,train-8351,user,What's the problem?,neutral,neutral
train,dailydialog-train-8351,train-8351,system,"It keeps running all the time, never stopping. And it makes a strange sound. All the ice cream inside it melted.",neutral,neutral
train,dailydialog-train-8351,train-8351,user,Maybe the compressor is going bad.,neutral,neutral
train,dailydialog-train-8351,train-8351,system,Can you send the technician to check it out?,neutral,neutral
train,dailydialog-train-8351,train-8351,user,"Sure. But there is a minimum charge of $60 for a service visit. If your freezer needs parts, there will be an additional charge.",neutral,neutral
train,dailydialog-train-8351,train-8351,system,Okay. I'll pay the charges.,neutral,neutral
train,dailydialog-train-8351,train-8351,user,All right. let me check our technician's schedules. I'll call you back and let you know what time we can send a service technician to your house. What is your phone number?,neutral,neutral
train,dailydialog-train-8351,train-8351,system,My number is 627-555-1234.,neutral,neutral
train,dailydialog-train-8351,train-8351,user,Okay. I'll call you right back.,neutral,neutral
train,dailydialog-train-8351,train-8351,system,Thank you. Good bye.,happiness,positive
train,dailydialog-train-8351,train-8351,user,Bye.,happiness,positive
train,dailydialog-train-8352,train-8352,user,"Excuse me, do the buses stop here?",neutral,neutral
train,dailydialog-train-8352,train-8352,system,"Yes, they all stop at this corner.",neutral,neutral
train,dailydialog-train-8352,train-8352,user,I want to go to Broadway and 82nd Street. Can I take any bus that comes along?,neutral,neutral
train,dailydialog-train-8352,train-8352,system,You can take any bus except the Number 9.,neutral,neutral
train,dailydialog-train-8352,train-8352,user,How often do the buses run?,neutral,neutral
train,dailydialog-train-8352,train-8352,system,They run about every five minutes.,neutral,neutral
train,dailydialog-train-8352,train-8352,user,Fine. How long does it take to get to 82nd Street?,neutral,neutral
train,dailydialog-train-8352,train-8352,system,About fifteen minutes. It's not far. Are you a stranger in New York?,neutral,neutral
train,dailydialog-train-8352,train-8352,user,"Yes, I am. I arrived only three days ago from Japan.",neutral,neutral
train,dailydialog-train-8352,train-8352,system,How do you like New York city?,neutral,neutral
train,dailydialog-train-8352,train-8352,user,"I like it very much, but it's a little confusing to me.",happiness,positive
train,dailydialog-train-8352,train-8352,system,"You'll soon get accustomed to it. It's not difficult. Well, here's the bus. Fortunately, it's not full.",neutral,neutral
train,dailydialog-train-8352,train-8352,user,Thank you for the information.,happiness,positive
train,dailydialog-train-8352,train-8352,system,Don't mention it.,happiness,positive
train,dailydialog-train-8353,train-8353,user,I'Ve decided to grow my own garden!,happiness,positive
train,dailydialog-train-8353,train-8353,system,What? You don't know the first thing about gardening!,surprise,positive
train,dailydialog-train-8353,train-8353,user,"On the contrary, I have been reading a lot of books about the subject.",neutral,neutral
train,dailydialog-train-8353,train-8353,system,"Oh yeah? Tell me then, smarty pants, how will you go about setting up your garden?",neutral,neutral
train,dailydialog-train-8353,train-8353,user,"Well, first I need to buy some things, such as fertilizer, seeds and tools.",neutral,neutral
train,dailydialog-train-8353,train-8353,system,What type of tools?,neutral,neutral
train,dailydialog-train-8353,train-8353,user,"You know, the basics. A rake, shovel, spade and a hoe.",neutral,neutral
train,dailydialog-train-8353,train-8353,system,Right. Well it seems like you have all your bases covered. What's next?,neutral,neutral
train,dailydialog-train-8353,train-8353,user,I'll till the soil and then sow the seeds. I'll then add some fertilizer and voila! Gardening all done!,neutral,neutral
train,dailydialog-train-8353,train-8353,system,"Well, good luck with your garden, especially considering we are in the dry season and it won't rain for the next three months!",neutral,neutral
train,dailydialog-train-8354,train-8354,user,Have you seen Bill recently?,neutral,neutral
train,dailydialog-train-8354,train-8354,system,"Yes. He's in hospital with a bad back. One morning, he just couldn't get out of bed. His wife called an ambulance and they took him to hospital. He's been there for a few days now.",neutral,neutral
train,dailydialog-train-8354,train-8354,user,Daisy's in hospital too. She god food poisoning last week. She thinks she got it from some bad seafood.,neutral,neutral
train,dailydialog-train-8354,train-8354,system,"You have to be very careful with seafood. It tastes lovely, but it often causes upset stomachs. Have you heard anything from Tom?",neutral,neutral
train,dailydialog-train-8354,train-8354,user,"He's fine, but he had a fever last week. He probably just had a cold.",neutral,neutral
train,dailydialog-train-8354,train-8354,system,"He might be allergic to pollen. My niece is allergic to pollen. It seems like she has a cold, but in fact it's her allergy.",neutral,neutral
