scene_id,speaker,text,emotion
850,Chandler,"Hm-hmm, I told you!  I can’t believe that I’ve only got two hours before I call in sick for work.",neutral
850,Monica,I have to be up in seven minutes.,neutral
850,Chandler,"Well, you’re not gonna believe this, but if you have seven minutes",neutral
850,Monica,Really?!,surprise
850,Chandler,Do you wanna?,neutral
850,Monica,Okay! You get the vacuum cleaner and I’ll get the furniture polish!,joy
851,Kristen,Oh okay. But y’know what? Be careful. Because a guy who was helping me before had to leave because he hurt his back.,neutral
851,Joey,Boyfriend?,surprise
851,Kristen,No.,neutral
851,Joey,I’m Joey.,neutral
851,Kristen,Kristen.,neutral
851,Joey,"Oh wow, what a beautiful name!  What is it again?",joy
851,Kristen,Kristen.,neutral
851,Joey,Got it!  So,neutral
851,Kristen,"So uh, do you live around here?",neutral
851,Joey,Yeah!,neutral
851,Joey,Yeah!,joy
851,Joey,Right down there.,neutral
851,Joey,Hey listen.. let me give you a little tip.,neutral
851,Joey,Do not take a nap on this stoop  or you can wake up with your shoes gone.,joy
851,Kristen,I’ll remember that.,neutral
851,Joey,"Okay. Yeah. Listen would you uh, would you like to have dinner with me tonight?",neutral
851,Kristen,"Oh I, I have plans tonight.",neutral
851,Kristen,But how about tomorrow?,neutral
851,Joey,"Sounds great! Okay, alright, well where does this go?",joy
851,Kristen,"You look strong, why don’t I take that and you grab one of the boxes.",neutral
851,Joey,"Okay. Yeah.  Yeah, I’ll grab this one.",neutral
852,Phoebe,Hey.,neutral
852,Phoebe,"Listen, um...",neutral
852,Phoebe,I'm sorry.,sadness
852,Phoebe,": Yeah, um...  You know you, you should just forget about what I said under the bridge, I was talkin'",neutral
852,Phoebe,"That's right, I don't... But I was, I was drunk on you!",sadness
852,Phoebe,"Okay, yeah, so it's not gonna work.",neutral
852,Phoebe,"If it was, would you stop hanging out with her?",neutral
852,Phoebe,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.",anger
852,Phoebe,"You know...  You're gonna be really, really hard to get over.",sadness
853,Ross,"By the way, the week before your wedding you may not see a lot of me.",neutral
853,Phoebe,"Oh, hello liar.",anger
853,Ross,"Look, I-I’m really sorry I let go of the bike.",sadness
853,Phoebe,I could’ve been killed I hope you know!,anger
853,Ross,"I know. I know. But, can we please try it again? Huh? I mean, you were",sadness
853,Phoebe,"Well, I would love to but…the bike got stolen and the police have no suspects.",joy
853,Ross,Phoebe.,neutral
853,Phoebe,What?!  What the hell?!,anger
853,Ross,"All right, y’know what?",anger
853,Ross,"If you are not going to learn how to ride this bike then I’m sorry, I’m just gonna have to take it back.",anger
853,Phoebe,What?! Why?!,surprise
853,Ross,"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar",anger
853,Phoebe,"All right. If you care enough to make up that load of crap, okay.",anger
853,Ross,Great! Great!  You’re making the bike very happy.,joy
853,Phoebe,Okay Ross!  Please don’t die!,anger
854,Mona,How could you have kept all of this from me?,fear
854,Ross,"I was going to tell you, but",neutral
854,Dr. Green,But what?! You figured you’d get what you wanted and then dump her like you dumped Rachel!,anger
854,Ross,Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don’t we just let the machine get that?,anger
854,Joey,Hey Ross. It’s Joey. There’s a hooker over here and we thought maybe you’d know something about it.,neutral
854,Ross,"No! No! No! No! No! I-I-I-I—I need to, I need to lie down.",neutral
855,Joey,Everything on your application looks really good—Ohh!,joy
855,Joey,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?",anger
855,The Potential Roommate,"Oh don’t worry, I’m not really a party girl.",neutral
855,Joey,"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?",joy
855,Chandler,You can call off the roommate search!  Hi! I’ll be living here.,joy
855,Joey,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it.",sadness
855,Chandler,Why did you take the shower curtain down?,surprise
855,Joey,That thing was a hazard!  I’m very safety conscious.,fear
856,Joey,Hi.,neutral
856,Chandler,"Hey man, how did the audition go?",neutral
856,Joey,Estelle said I didn't get it.,sadness
856,Rachel,What?! Why? Joey you were so ready for it!,surprise
856,Joey,"Yeah, I thought so too but, she said the casting people had some problems with me.",joy
857,Ross,No!,surprise
857,Ross,"For all I know, she’s trying to find me but couldn’t because I kept moving around.",neutral
857,Ross,"No, from now on, I’m staying in one place.",neutral
857,Ross,Right here.,neutral
857,Monica,"Well, it’s getting late.",neutral
857,Chandler,"Yeah, we’re gonna go.",neutral
857,Ross,"Actually, do you guys mind staying here for a while?",neutral
857,Monica,"Ugh, y’know, umm we gotta get up early and catch that plane for New York.",neutral
857,Chandler,"Yeah, it’s a very large plane.",neutral
857,Ross,That’s cool.,neutral
857,Chandler,"But, we’ll stay here with you.",neutral
857,Ross,"Thanks guys!  I really appreciate this, y’know, but you don’t have to rub my butt.",joy
858,Phoebe,"Hey, Mel Gibson and Clint Eastwood.",surprise
858,Ross,They’re not a couple!,surprise
858,Phoebe,"Oh-okay, I get the game now.",neutral
858,Joey,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",neutral
858,Ross,Oh yeah!,joy
858,Joey,"Well okay, so then you’re fine.",neutral
858,Joey,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.,neutral
858,Joey,Okay?,neutral
858,Joey,So as long as it’s hot onstage you got nothing to worry about.,neutral
858,Joey,"It’s when the heat goes away, that’s when you’re in trouble.",neutral
858,Chandler,Really?,surprise
858,Joey,"Look, you guys have been to every play I’ve ever been in, have I ever had chemistry on stage?",neutral
858,Ross,No.,neutral
858,Joey,Noooo!!,neutral
859,Phoebe,"Ursula!  Wait! Err-err, it’s me! Phoebe!",surprise
859,Ursula,"Oh, I thought there was a mirror there. Okay, bye-bye.",neutral
859,Phoebe,"Wait a second! So, what’s new with you?",surprise
859,Ursula,"Umm, nothing. I mean, I’m getting married next week.",neutral
860,Jim,And your breasts! Hmm!!!,surprise
860,Phoebe,Okay.,neutral
860,Phoebe,"Umm look, you’re coming on a little strong.",fear
860,Phoebe,"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.",neutral
860,Phoebe,"So, why don’t we just start over okay?",neutral
860,Phoebe,And you can just tell me about yourself.,neutral
860,Jim,All right.,neutral
860,Phoebe,Okay.,neutral
860,Jim,"I write erotic novels, for children.",neutral
860,Phoebe,What?!,surprise
860,Jim,They’re wildly unpopular.,neutral
860,Phoebe,Oh my God!,disgust
860,Jim,"Oh also, you might be interested to know that I have a Ph.D.",neutral
860,Phoebe,Wow! You do?,surprise
860,Jim,"Yeah,  a Pretty Huge",joy
860,Phoebe,All right.,disgust
861,Ross,"So, uh, how's she doing?",sadness
861,Aunt Lillian,The doctor says it's a matter of hours.,sadness
861,Monica,"How-how are you, Mom?",sadness
861,Mrs. Geller,"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",anger
861,Monica,What?,surprise
861,Mrs. Geller,What's different?,surprise
861,Monica,Nothing.,neutral
861,Mrs. Geller,"Oh, maybe that's it.",neutral
861,Monica,"She is unbelievable, our mother is...",anger
861,Ross,"Okay, relax, relax.",neutral
861,Ross,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",neutral
861,Monica,Oh God!,surprise
861,Monica,The fuzzy little mints at the bottom of her purse.,neutral
861,Ross,Oh!,surprise
861,Ross,"...Yeah, they were gross.",disgust
861,Ross,"Oh, you know what I loved?",joy
861,Ross,Her Sweet 'n' Los.,joy
861,Ross,How she was always stealing them from- from restaurants.,joy
861,Mr. Geller,"Not just restaurants, from our house.",neutral
862,Rachel,Maybe.,neutral
862,Monica,You can't!,surprise
862,Rachel,Why?  Seriously I did not understand a word that    you said.,surprise
862,Monica,In the hall.,neutral
863,Ronni,"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.",neutral
863,Ronni,But occasionally you get your person who wants them in a pose.,neutral
863,Ronni,"Like, chasing their tail,  or, uh, jumping to catch a frisbee.",neutral
863,Chandler,"Joey, if I go first, I wanna be looking for my keys.",neutral
863,Ronni,That's a good one!,joy
863,Mr. Tribbiani,"Hey, Joe.",neutral
863,Joey,"Dad, Ronni's here.",neutral
863,Mr. Tribbiani,Huh?,surprise
864,Rachel,"So now, these are all the tuxedos that we make and if there’s anything that you like, we can make you a deal.",neutral
864,Rachel,Anything at all.,neutral
864,Rachel,But these are the three that Monica pre-approved.,neutral
864,Chandler,"Well, thanks a lot for hookin’ me up Rach. I want you to know that I want you to attend our wedding as my guest.",joy
864,Rachel,I’m Monica’s maid of honor. Okay? Don’t try to blue pin me!,anger
865,Ross,"Oh here, I think this is us.  Yeah.",neutral
865,Monica,Limited seating my ass. Let’s see who made the cut.  Hi!,anger
865,Monica,I’m Monica Gellar. Who do you know the bride and groom?,neutral
865,Monica,Used to work with her. Used to! I’m a relative and I didn’t get invited! A,anger
865,Ross,"Stop saying, ""Blood"" to strangers.",sadness
865,Monica,"So, how about you huh? How do you know the happy couple?",joy
865,Monica,"Okay, you’re fine.",neutral
866,Emily,"Monica, why have you brought me here of all places?!",surprise
866,Monica,You’ll see.,neutral
866,Emily,"I tell you, this wedding is not going to happen.",joy
866,Ross,"Okay? But-but imagine a lot more lights, okay? And-and y’know fewer bricks, and-and-and flowers, and candles",neutral
866,Monica,"And the musicians, look, they can go over here , okay? And the chairs can face this way , and…  You go.",neutral
866,Ross,"But-but, if you don’t love this, we’ll do it in any other place at any other time.",neutral
866,Ross,"Really, it’s fine, whatever you want.",neutral
866,Emily,It’s perfect.,joy
866,Ross,"And, I don’t know, if it starts to rain",joy
866,Emily,Well then we’ll get wet.,anger
866,Monica,Ohh. And I don’t even have a date.,sadness
867,Rachel,Coming.,neutral
867,Ross,I have a bone to pick with you.,anger
867,Rachel,Uh-oh.,fear
867,Ross,Yes! Ben learned a little trick.,anger
867,Rachel,Oh yeah? Did he pull the old,surprise
867,Ross,That’s right! That’s right!,joy
867,Rachel,Oh that.,neutral
867,Ross,Yeah that! You know I hate practical jokes! They’re mean and they’re stupid and-and I don’t want my son learning them!,anger
868,Cecilia,Y’know what? It doesn’t matter! Because it is not true!,anger
868,Joey,Okay.,neutral
868,Cecilia,"And if it were true, how",neutral
868,Joey,Ms. Monroe…  Oh there you go.,neutral
869,Joey,Mark's a genius!,surprise
869,Ross,Why?! How?! How is he a genius?,surprise
869,Chandler,"Look, don't you see what's happening here.",anger
869,Chandler,"Instead of hitting on her right away, he's becoming her confidant.",anger
869,Chandler,Now he's gonna be the guy she goes too to complain about you.,neutral
869,Ross,What am I going to do?,fear
869,Chandler,"Well, why don't you send her a musical bug, op, no you already did that.",neutral
869,Chandler,"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",neutral
869,Ross,I don't know you guys.,fear
869,Chandler,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",disgust
869,Chandler,"And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",disgust
869,Joey,"And before you know it, she's with him.",anger
869,Joey,"And you'll be all, 'Ohh, man!'",anger
869,Joey,"And he'll be all, 'Yes!'",anger
869,Joey,"And us, we'll be like, 'Wh-whoa, dude.'",joy
869,Joey,"And pretty soon you'll be like,  'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.'",disgust
869,Joey,"And we'll be like, 'Man get over it, it's been four years!!'",disgust
869,Chandler,He paints quite a picture doesn't he?,neutral
870,Joey,"This is what I’ve got going for the party so far, liquor wise. Get a lot of liquor.",neutral
870,Ross,Great. Great.,neutral
870,Joey,"Okay, now uh, in terms of the invite list, I’ve got you, me, and Chandler and I’m gonna invite Gunther ‘cause, well, we’ve been talking about this pretty loud.",neutral
870,Gunther,I’ll be there.,neutral
870,Joey,"Listen, I know this is your party, but I’d really like to the number of museum geeks that are gonna be there.",neutral
870,Ross,"Yeah. Tell ya what, let’s not invite any of the anthropologists, only the dinosaur dudes!",neutral
870,Joey,Okay! We’ll need a six-pack of,neutral
870,Chandler,"Hey guys, what are you doing?",neutral
871,Chandler,"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler.",neutral
871,Chandler,"Oh, come on!",sadness
871,Chandler,"Chandler’s funny, sophisticated, and he’s very loveable, once you get to know him.",neutral
871,Joey,"Oh well, hey, Joey’s loveable too! But the thing about Joey is, if you need him, he’ll be there.",neutral
871,Chandler,"Well, Chandler will be there for you too.",neutral
871,Chandler,"I mean, well, he might be a little late, but-but, he’ll be there.",neutral
871,Chandler,"And he’ll bring you some cold soda, if want you need him for is that you’re really hot.",neutral
871,Joey,What do ya say? What do ya say?,neutral
871,Phoebe,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names.",neutral
871,Phoebe,"But, all right, I don’t—maybe I’ll just name him The Hulk.",neutral
871,Joey,I knew I shouldn’t have mentioned it! That’s what I wanted to name my kid!,sadness
872,Mrs. Geller,"What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.",sadness
872,Mr. Geller,I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!,surprise
872,Mrs. Geller,"Well, at least she had the chance to leave a man at the altar...",joy
872,Monica,What's that supposed to mean?,surprise
872,Mrs. Geller,Nothing! It's an expression.,neutral
872,Monica,No it's not.,neutral
872,Mr. Geller,Don't listen to your mother.,neutral
872,Mr. Geller,"You're independent, and you always have been!",neutral
872,Mr. Geller,"Even when you were a kid... and you were chubby, and you had no friends, you were just fine!",neutral
872,Mr. Geller,"And you would read alone in your room, and your puzzles...",neutral
873,Joey,PBS Telethon.,neutral
873,Phoebe,Hi Joey.,neutral
873,Joey,Hey Pheebs!,joy
873,Phoebe,I,neutral
873,Joey,"$200? Are you sure Pheebs? I mean, after what",surprise
873,Phoebe,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",anger
874,Ross,What kind of problem?,surprise
874,Joey,"Well to tell you the truth, they uh,  they had a problem with the bag!",sadness
874,Chandler,Oh my God!,surprise
874,Joey,Y'know what? It was a stupid play anyway!,sadness
874,Monica,"Y'know, Joey, I think it's time to give up the bag.",sadness
874,Joey,I don't wanna give up the bag.,sadness
874,Joey,I don't have to give up the bag!,anger
874,Joey,Do I Rach?,sadness
874,Joey,"Oh, you think I should give up the bag!",anger
874,Rachel,"Honey wait, Joey, I’m sorry I mean as terrific as I think you are with it",neutral
874,Rachel,I just don't know if the world is ready for you and your bag.,sadness
874,Joey,I can't believe I'm hearing this!,sadness
874,Rachel,Wait a minute!,sadness
874,Rachel,Wait a minute!,anger
874,Rachel,"I'm not saying that you shouldn’t have a bag, I just—it's just there are other bags that are a little less umm,  controversial.",neutral
874,Chandler,"Yeah umm, they're called wallets.",neutral
875,Hotel Clerk,I think you'll find this room more to your liking.,neutral
875,Chandler,"Okay, great.",joy
875,Hotel Clerk,They say he's only got half a tank left.,neutral
875,Chandler,Half a tank? We still got a lot of high-speed chasing to do!,surprise
875,Monica,We're switching rooms again.,anger
875,Chandler,What? Why?,surprise
875,Monica,"This is a garden view room, and we paid for an ocean view room.",anger
875,Hotel Clerk,Our last ocean view room was unacceptable to you.,joy
875,Monica,"Excuse me, umm, can I talk to you over here for just a second?",anger
875,Chandler,Uh-huh.,neutral
875,Monica,Chandler!,neutral
876,Chandler,Are you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,anger
876,Joey,Joey. Joey. Joey. Joey! Joey!!,anger
876,Chandler,"Oh. Oh, did-did-did I wake you?",surprise
877,Phoebe,Hey!,joy
877,David,"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were coming.",surprise
877,Phoebe,"Oh, I wouldn’t miss this.",joy
877,David,"Well, I’m very glad you’re here.",joy
877,Phoebe,"Oh, you’re such a gentleman.  Come on! We’re going to my place!",joy
878,Joey,Hey!,joy
878,Monica,Hey-hey.,neutral
878,Joey,So are guys doing okay?,neutral
878,Chandler,"Yeah, we talked and Monica made me see that I over reacted a little bit and some things in life are more important.",neutral
879,Tag,Do you have a minute?,neutral
879,Rachel,"Well yeah, sure, what’s up?",neutral
879,Tag,I got asked out twice today when I was at lunch…by guys.,neutral
880,Rachel,Oh really?!,surprise
880,Tag,Yeah. Did you tell someone that I was gay?,neutral
880,Rachel,"Oh, did you not want people to know that?",joy
881,Tag,But I’m not gay. And I especially wouldn’t want you to think I was gay.,joy
882,Rachel,Why’s that?,neutral
883,Tag,I don’t think I should say.,neutral
883,Rachel,"Ohh, you can say. Come on, I don’t want you to feel like you can’t tell me things.",neutral
883,Tag,Okay.,neutral
883,Rachel,‘Kay.,neutral
883,Tag,Well,neutral
883,Rachel,Yeah.,neutral
883,Tag,I’d love to ask out your friend Phoebe.,neutral
883,Rachel,"Yeah, she’s gay.",neutral
884,Casey,Here you go.,neutral
884,Joey,"Great! All right, so I’ll call you later.",joy
884,Casey,Great!,joy
884,Chandler,Hey-Hey-Hey! Who was that?,surprise
884,Joey,That would be Casey. We’re going out tonight.,neutral
884,Chandler,"Goin’ out, huh? Wow! Wow!  So things didn’t work out with Kathy, huh? Bummer.",surprise
884,Joey,"No, things are fine with Kathy. I’m having a late dinner with her tonight, right after my early dinner with Casey.",neutral
884,Chandler,What?,surprise
884,Joey,Yeah-yeah. And the craziest thing is that I just ate a whole pizza by myself!,anger
884,Chandler,Wait! You’re going out with Kathy!,surprise
884,Joey,Yeah. Why are you getting so upset?,surprise
884,Chandler,"Well, I’m upset—for you. I mean, having sex with an endless line of beautiful women must be very unfulfilling for you.",disgust
884,Joey,What is the big deal? It’s not like we’re exclusive.,sadness
884,Chandler,"Look, Joey, Kathy is clearly not fulfilling your emotional needs.",anger
884,Chandler,"But Casey, I mean granted I only saw the back of her head, but I got this sense that she’s-she’s smart, and funny, and gets you.",neutral
884,Joey,You got all that from the back of her head?,surprise
884,Chandler,"All right look, I think it’s time for you to settle down. Y'know? Make a choice, pick a lane.",neutral
884,Joey,Who’s Elaine?,neutral
885,Chandler,Can you people not see me?!,joy
885,Rachel,"So, will you talk to him?",neutral
885,Joey,I don’t know Rach.,neutral
885,Rachel,"Oh, come on! I’ll give you ten free",anger
885,Joey,One!  No ten! You said ten! You can’t take that back!,anger
886,Rachel,Hey!,joy
886,Chandler,Hi!,joy
886,Chandler,"Listen, can we watch cartoons on your television?",neutral
886,Chandler,We need a porn break.,neutral
886,Chandler,"We spent the last two hours watching In & Out & In, Again.",neutral
886,Rachel,"Well, so, why don’t you just turn it off?",joy
886,Chandler,Because then we would be the guys who turned off free porn.,neutral
886,Phoebe,"Ooh, good, you’re hear! Okay.",joy
886,Monica,Hey!,joy
886,Phoebe,Hi!,joy
886,Rachel,"Well, what-what ‘cha got there?",joy
886,Phoebe,"Oh this, well I’m glad you asked.",joy
886,Phoebe,"Now, don’t you hate it when you have to cut a tin can with an ordinary steak knife?",disgust
886,Phoebe,Ahh!,neutral
886,Phoebe,"Now, I know what you’re thinking",neutral
886,Chandler,Pregnant Woman Slays Four?,fear
886,Monica,"Phoebe, they didn’t make you pay for those knives, did they?",surprise
886,Phoebe,No!,joy
886,Rachel,"Honey, you’re not gonna make enough money to help Frank and Alice just by selling knives.",neutral
886,Phoebe,"No-no, I know that, but I just have to make enough money for the second part of my plan.",neutral
886,Chandler,What’s the second part of your plan?,neutral
887,Ross,Yes that’s right.,neutral
887,The Instructor,Why?,surprise
887,Ross,"I tired attacking two women, did not work.",neutral
887,The Instructor,What?!,surprise
887,Ross,"No, I mean it’s okay, I mean, they’re-they’re my friends.",neutral
887,Ross,"In fact, I-I-I was married to one of them.",anger
887,The Instructor,"Let me get this straight man, you attacked your ex-wife?!",anger
887,Ross,"Oh, no!",surprise
887,Ross,No-no!,surprise
887,Ross,"No, I tired!",surprise
887,Ross,But I couldn’t.,neutral
887,Ross,That’s why I’m here.,anger
887,Ross,Maybe we could attack them together?,neutral
887,Ross,That-that’s a no.,neutral
888,Ross,"What? No! No, I’m not stopping. I’m Red Ross!",sadness
888,Joey,"Dude, if you go back out there, you’re gonna be Dead Ross!",anger
888,Ross,I don’t care! I am not quitting! I insist on finishing this game!,anger
888,Emily,"All right, all right, if you insist on doing this, at least let me help you.",anger
888,Ross,"No, God no! That is no place for a woman. Those guys will grab anything.",neutral
888,Emily,No. That’s not what I’m saying. I just may know a few things that might help you inflict some pain.,neutral
888,Ross,I like that.,joy
888,Emily,"Yeah? Listen closely, Devon has got a weak ankle.",neutral
888,Ross,Huh?,neutral
888,Emily,One swift kick and he’ll back off.,neutral
888,Ross,"All right, bad ankle, got it!",neutral
888,Emily,"And that big bloke with the beard, he has got a trick hip.",neutral
888,Emily,Yeah.,neutral
888,Emily,"And uh, and David over there, I heard he doesn’t wear a cup.",neutral
888,Ross,"Yeah? I can use that, trick hip, no cup, okay! Okay!",joy
888,Emily,"And uh, Liam, Liam’s got bad knees. You hit him right and he’ll go down like a lamp.",neutral
888,Ross,"But-but, Liam’s on my team.",joy
888,Emily,I don’t care! You just get him!,anger
888,Ross,"I’m gonna go get him! Okay, I am going back in!",joy
888,Joey,The Red Ross! Okay.,joy
889,Rachel,Oh!  Oh by the way?,neutral
889,Phoebe,Uh-hmm.,neutral
889,Rachel,James Brolin?,neutral
889,Phoebe,"Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered he’s gay.",neutral
889,Rachel,Ed Begley Jr. is not gay.,neutral
889,Phoebe,Really?!,surprise
890,Rachel,Hello?,neutral
890,Russell,"Hello, is Ross there?",neutral
890,Rachel,"Uh no, he’s not. Can I take a message?",neutral
890,Russell,"Yes, this Russell, Ross’s divorce lawyer, just tell him that since I haven’t heard from him, I assume he’s decided to give the marriage a try.",neutral
890,Rachel,Ross got married again—Nooooooo!!!!!!!!!,surprise
891,Rachel,"Oh-oh! Okay, she’s kicking!",joy
891,Chandler,Oh!  She’s growing inside you.,neutral
891,Rachel,Whoa!!,surprise
891,Chandler,Oh!,surprise
891,Rachel,Wow that was a big one.,surprise
891,Chandler,I think that’s the youngest girl ever to reject me.,joy
891,Phoebe,Oh hey you guys!,joy
892,Joey,"Sure, I can hang out ‘til I have to meet ya.  What uh—How come you’re not going?",neutral
892,Chandler,I have a job interview I have to get ready for.,neutral
892,Joey,I thought you already have a job.,neutral
892,Chandler,And people say you don’t pay attention.,neutral
892,Chandler,"No, this is a much better job.",neutral
892,Chandler,It’s vice-president of a company that does data reconfiguration and statistical factoring for other companies.,neutral
892,Joey,Wow! How do you know how to do that?!,surprise
892,Chandler,That’s what I do now.,neutral
892,Monica,"Hey Joey, come taste this.",neutral
892,Joey,What is it?,neutral
892,Monica,Remember that guy that gave me a bad review? Well…  I’m getting my revenge!,anger
892,Joey,You cooked him?,surprise
892,Monica,No.,neutral
892,Monica,"He teaches a course on food criticism at the New School, so before we go to the movies I wanna go by there and make him try my bouillabaisse again.",neutral
892,Monica,"Oh, I cannot wait to read the front page of the Post tomorrow!",joy
892,Monica,"""Restaurant reviewer admits: I was wrong about Monica.""",joy
892,Chandler,"The front page? You really do live in your own little world, don’t ya?",sadness
893,Joey,"So, did you uh, find anyone to marry you guys yet?",neutral
893,Chandler,"No, but Horny for Monica Minister called, wanting to know if we were still together.",disgust
893,Monica,We’re never gonna find anybody.,sadness
893,Joey,Well then let me do it!,joy
893,Chandler,Joe,joy
893,Joey,No-no-no!,neutral
893,Joey,"Look, I’ve been thinking about it.",neutral
893,Joey,I’m an actor right?,neutral
893,Joey,So I won’t get nervous talking in front of people.,neutral
893,Joey,"I won’t spit, and I won’t stare at Monica’s breasts!",anger
893,Joey,Everyone knows I’m an ass man!,joy
893,Monica,That is true.,neutral
893,Joey,"Yeah and the most important thing is that it won’t be some like, stranger up there who barely knows you.",joy
893,Joey,It’ll be me!,joy
893,Joey,And I swear I’ll do a really good job.,joy
893,Joey,"Plus, y’know I love you guys and-and it would really mean a lot to me.",joy
893,Monica,It might be kinda cool.,joy
893,Joey,So I can do it?,joy
894,Phoebe,Ah-ha! Too cocky!,joy
895,Joey,I still can’t believe they took away my key. You trust me with yours.,fear
895,Phoebe,Of course I do! And I’m gonna give it back to you as soon as they’re done with it at the key shining place.,neutral
895,Joey,What the hell is that?,anger
895,Joey,"Whoa! Whoa! Whoa! Treeger, what are you doing?",surprise
895,Mr. Treeger,You said there was a gas leak in here.,neutral
895,Phoebe,Well why don’t you use your key?,neutral
895,Mr. Treeger,"Because by the time I find it on this thing , the whole place might have exploded.",neutral
895,Mr. Treeger,"If that happens at another building that I manage, people are gonna start asking questions.",neutral
895,Mr. Treeger,Come on!,anger
895,Mr. Treeger,Hurry up.,sadness
895,Phoebe,Oh! We could have done that.,neutral
896,Chandler,"Luckily, the guy she settled for can’t hear what you’re talking about.",neutral
896,Phoebe,"Oh, I’m so sorry.",sadness
896,Phoebe,"Um, and maybe I’m wrong!",sadness
896,Phoebe,"I but—y’know I’m gonna go out with him again, I’ll find out more.",neutral
896,Chandler,You believe that this guy is destined for someone else and you’re still gonna date him?,surprise
896,Phoebe,"Well, he may not be my soul mate, but a girl’s gotta eat.",neutral
897,Monica,"Oh, but it’s made her so happy.",anger
897,Ross,Little girl misses her cat.,neutral
897,Ross,Crazy lady thinks her mother is in a cat.,sadness
897,Ross,"Okay, y'know what, I have to go have dinner with my son, can I trust that when you see Phoebe, you will tell her.",neutral
897,All,Yeah.,neutral
897,Ross,Thank you.,neutral
897,Rachel,I,neutral
897,Monica,"He is right, isn’t he?",joy
897,Chandler,"Y'know what, I think this might be one of the times he’s wrong.",neutral
897,All,You think?,surprise
897,Chandler,"Oh-no, he’s right.",neutral
898,Joey,Seven hundred bucks!,joy
898,Chandler,"Alright, you did it! Do we have any fruit?",joy
898,Joey,"Man, hell of a two weeks, huh? Y'know what, though? I really feel like I learned something.",joy
898,Chandler,"Really? So, you're gonna stick with this 'it's all for her' thing?",neutral
898,Joey,"What, are you crazy? When a blind man gets his sight back, does he walk around like this?",disgust
899,Phoebe,Oh.,neutral
899,Monica,Y'know those are a delicacy in India.,neutral
900,Phoebe,Me too.,neutral
900,Phoebe,"Although this city is my home, so.",neutral
900,Phoebe,"So that’s dumb what I said, don’t tell him I said that.",neutral
900,Phoebe,"Umm, you make something up.",neutral
900,Phoebe,"Nice,  thank you.",joy
900,Phoebe,This is me.,neutral
900,Phoebe,Here.,neutral
900,Mischa,Your eyes are very pretty.,joy
900,Phoebe,"Thank you, very much! Oh!  Thank you!",joy
900,Mischa,He would like to kiss you.,neutral
900,Phoebe,"Okay, y'know what, you don’t have to do that now.",neutral
900,Phoebe,No-no-no-no!!,joy
900,Phoebe,"Not him, you don’t!",surprise
900,Phoebe,Well the moment’s over.,neutral
900,Phoebe,Oh.,neutral
900,Mischa,Oy!,neutral
901,Chandler,"Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?",anger
901,Joey,I’d really prefer a mountain bike.,neutral
901,Chandler,"Janice’s birthday is coming up, I want to get her something speacial. Come in here with me.",neutral
901,Joey,"Whoa, whoa, whoa, wait, whoa.",surprise
901,Joey,"Do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum.",anger
901,Chandler,"That’s a good idea, ‘Dear Janice have a Hubba-Bubba birthday’. I would like to get her something serious.",disgust
901,Joey,"Oh, you want something serious.",neutral
901,Joey,"Y'know what you should do, you should get her one of those um, barium enemas.",neutral
901,Joey,Those are dead serious.,neutral
901,Chandler,"All right. Look, I’m gonna go in here, and you don’t buy me anything ever.",anger
901,Joey,"No, no, you can’t, you can’t, okay, you can’t, you can’t buy her pearls, you just can’t, you can’t, you can’t.",fear
901,Chandler,Why not?!,surprise
901,Joey,"Oh God. Uh, okay, here’s the thing, this is the thing, okay, the thing is...",neutral
901,Chandler,What is the thing?,sadness
